Rendu du 22 August 2024,J'ai demandé à l'IA de générer un plan.,J'ai eu du mal à comprendre certaines consignes.
Projet 5,J'ai demandé à l'IA des synonymes pour enrichir mon vocabulaire.,J'ai passé beaucoup de temps dessus.
Mémoire 40,L'IA m'a aidé à clarifier certains concepts.,"Travail fait en retard, à améliorer."
Projet - Physique,L'IA m'a aidé à corriger mes fautes d'orthographe.,À revoir pour la prochaine fois.
Dissertation - Philo,J'ai demandé à l'IA des synonymes pour enrichir mon vocabulaire.,Pas totalement satisfait du rendu.
Rapport de stage - Eco,J'ai utilisé l'IA pour vérifier la grammaire.,J'ai passé beaucoup de temps dessus.
Compte rendu,L'IA m'a aidé à clarifier certains concepts.,J'ai appris beaucoup en le faisant.
Dissertation,L'IA a généré un premier jet que j'ai retravaillé.,"Premier essai, pas encore au point."
Dissertation,J'ai utilisé l'IA pour reformuler mes idées.,Pas totalement satisfait du rendu.
Compte rendu,L'IA m'a permis de mieux structurer mes phrases.,J'ai appris beaucoup en le faisant.
Compte rendu 26,L'IA a généré un premier jet que j'ai retravaillé.,À revoir pour la prochaine fois.
Rendu du 20 May 2023,J'ai utilisé l'IA pour reformuler mes idées.,Je pense que je peux faire mieux.
Compte rendu,J'ai demandé à l'IA des synonymes pour enrichir mon vocabulaire.,"Premier essai, pas encore au point."
Mémoire - Info,L'IA a généré un premier jet que j'ai retravaillé.,À revoir pour la prochaine fois.
Rendu du 20 January 2025,J'ai demandé à l'IA des synonymes pour enrichir mon vocabulaire.,J'ai eu du mal à comprendre certaines consignes.
Présentation,Je me suis aidé de l'IA pour résumer un texte.,Travail fait rapidement.
Analyse - Physique,L'IA a généré un premier jet que j'ai retravaillé.,"Premier essai, pas encore au point."
Projet,L'IA m'a donné des exemples concrets.,Je pense que je peux faire mieux.
Rendu du 07 August 2022,L'IA m'a aidé à corriger mes fautes d'orthographe.,À revoir pour la prochaine fois.
Analyse 48,J'ai demandé à l'IA des synonymes pour enrichir mon vocabulaire.,J'ai passé beaucoup de temps dessus.
Présentation,L'IA m'a permis de mieux structurer mes phrases.,J'ai appris beaucoup en le faisant.
Rapport de stage - Math,L'IA m'a aidé à clarifier certains concepts.,J'ai appris beaucoup en le faisant.
Rendu du 23 December 2022,L'IA m'a aidé à clarifier certains concepts.,"Travail fait en retard, à améliorer."
Présentation 13,J'ai demandé à l'IA de générer un plan.,Je pense que je peux faire mieux.
Exposé - Philo,L'IA m'a donné des exemples concrets.,Pas totalement satisfait du rendu.
Compte rendu - Info,L'IA m'a aidé à corriger mes fautes d'orthographe.,"Travail fait en retard, à améliorer."
Analyse,L'IA m'a permis de mieux structurer mes phrases.,J'ai eu du mal à comprendre certaines consignes.
Rapport de stage,J'ai demandé à l'IA de générer un plan.,Je pense que je peux faire mieux.
Rendu du 17 June 2024,L'IA a généré un premier jet que j'ai retravaillé.,J'ai passé beaucoup de temps dessus.
Présentation 14,L'IA m'a aidé à corriger mes fautes d'orthographe.,À discuter avec le professeur.
Dissertation - Physique,L'IA m'a aidé à corriger mes fautes d'orthographe.,Pas totalement satisfait du rendu.
Compte rendu,L'IA m'a aidé à clarifier certains concepts.,J'ai appris beaucoup en le faisant.
Rendu du 09 November 2025,J'ai demandé à l'IA des synonymes pour enrichir mon vocabulaire.,Travail fait rapidement.
Présentation,L'IA a généré un premier jet que j'ai retravaillé.,Pas totalement satisfait du rendu.
Rendu du 07 December 2022,L'IA m'a aidé à clarifier certains concepts.,J'ai passé beaucoup de temps dessus.
Dissertation,L'IA m'a aidé à corriger mes fautes d'orthographe.,J'ai passé beaucoup de temps dessus.
Dissertation,L'IA m'a donné des exemples concrets.,À revoir pour la prochaine fois.
Dissertation 39,J'ai demandé à l'IA de générer un plan.,J'ai passé beaucoup de temps dessus.
Compte rendu 23,J'ai demandé à l'IA de générer un plan.,À revoir pour la prochaine fois.
Présentation - Eco,L'IA m'a aidé à clarifier certains concepts.,J'ai appris beaucoup en le faisant.
Rapport de stage,L'IA m'a aidé à corriger mes fautes d'orthographe.,"Travail fait en retard, à améliorer."
Présentation 4,J'ai utilisé l'IA pour vérifier la grammaire.,Travail fait rapidement.
Exposé - Info,L'IA m'a aidé à corriger mes fautes d'orthographe.,"Travail fait en retard, à améliorer."
Exposé,L'IA m'a aidé à clarifier certains concepts.,J'ai appris beaucoup en le faisant.
Présentation - Physique,J'ai utilisé l'IA pour vérifier la grammaire.,Travail fait rapidement.
Exposé 37,L'IA m'a aidé à corriger mes fautes d'orthographe.,J'ai passé beaucoup de temps dessus.
Dissertation 33,J'ai demandé à l'IA de générer un plan.,À discuter avec le professeur.
Analyse 24,L'IA m'a donné des exemples concrets.,Je pense que je peux faire mieux.
Synthèse,Je me suis aidé de l'IA pour résumer un texte.,Je pense que je peux faire mieux.
Exposé 12,Je me suis aidé de l'IA pour résumer un texte.,"Travail fait en retard, à améliorer."
Analyse 9,L'IA a généré un premier jet que j'ai retravaillé.,"Premier essai, pas encore au point."
Analyse - Info,J'ai demandé à l'IA des synonymes pour enrichir mon vocabulaire.,J'ai eu du mal à comprendre certaines consignes.
Rapport de stage - Eco,J'ai demandé à l'IA de générer un plan.,J'ai eu du mal à comprendre certaines consignes.
Analyse,L'IA m'a aidé à clarifier certains concepts.,"Premier essai, pas encore au point."
Dissertation - Math,J'ai utilisé l'IA pour vérifier la grammaire.,Je pense que je peux faire mieux.
Dissertation - Eco,J'ai demandé à l'IA des synonymes pour enrichir mon vocabulaire.,À discuter avec le professeur.
Exposé,L'IA m'a donné des exemples concrets.,J'ai passé beaucoup de temps dessus.
Rendu du 30 December 2022,J'ai demandé à l'IA des synonymes pour enrichir mon vocabulaire.,J'ai appris beaucoup en le faisant.
Présentation - Info,J'ai utilisé l'IA pour reformuler mes idées.,J'ai eu du mal à comprendre certaines consignes.
Projet,J'ai utilisé l'IA pour reformuler mes idées.,À revoir pour la prochaine fois.
Compte rendu - Info,J'ai demandé à l'IA des synonymes pour enrichir mon vocabulaire.,J'ai eu du mal à comprendre certaines consignes.
Mémoire 32,L'IA m'a aidé à clarifier certains concepts.,Je pense que je peux faire mieux.
Mémoire - Eco,Je me suis aidé de l'IA pour résumer un texte.,Pas totalement satisfait du rendu.
Synthèse - Physique,L'IA a généré un premier jet que j'ai retravaillé.,À discuter avec le professeur.
Analyse 4,J'ai demandé à l'IA de générer un plan.,J'ai appris beaucoup en le faisant.
Projet - Physique,L'IA a généré un premier jet que j'ai retravaillé.,Travail fait rapidement.
Présentation,L'IA m'a aidé à corriger mes fautes d'orthographe.,Pas totalement satisfait du rendu.
Dissertation 16,J'ai utilisé l'IA pour vérifier la grammaire.,À revoir pour la prochaine fois.
Compte rendu,L'IA m'a donné des exemples concrets.,Pas totalement satisfait du rendu.
Rapport de stage,L'IA a généré un premier jet que j'ai retravaillé.,J'ai eu du mal à comprendre certaines consignes.
Compte rendu - Physique,J'ai utilisé l'IA pour reformuler mes idées.,"Travail fait en retard, à améliorer."
Dissertation,Je me suis aidé de l'IA pour résumer un texte.,À discuter avec le professeur.
Synthèse 46,J'ai utilisé l'IA pour vérifier la grammaire.,"Travail fait en retard, à améliorer."
Rendu du 17 November 2023,J'ai utilisé l'IA pour reformuler mes idées.,J'ai appris beaucoup en le faisant.
Synthèse,Je me suis aidé de l'IA pour résumer un texte.,À discuter avec le professeur.
Rapport de stage 28,L'IA m'a aidé à corriger mes fautes d'orthographe.,"Travail fait en retard, à améliorer."
Dissertation - Info,J'ai utilisé l'IA pour vérifier la grammaire.,À discuter avec le professeur.
Dissertation 10,J'ai demandé à l'IA de générer un plan.,Je pense que je peux faire mieux.
Rendu du 14 January 2023,J'ai demandé à l'IA des synonymes pour enrichir mon vocabulaire.,À revoir pour la prochaine fois.
Rapport de stage,Je me suis aidé de l'IA pour résumer un texte.,J'ai eu du mal à comprendre certaines consignes.
Synthèse - Eco,J'ai demandé à l'IA des synonymes pour enrichir mon vocabulaire.,J'ai passé beaucoup de temps dessus.
Synthèse - Philo,J'ai utilisé l'IA pour reformuler mes idées.,À revoir pour la prochaine fois.
Dissertation - Info,L'IA m'a permis de mieux structurer mes phrases.,J'ai eu du mal à comprendre certaines consignes.
Rendu du 21 November 2022,J'ai utilisé l'IA pour vérifier la grammaire.,"Travail fait en retard, à améliorer."
Compte rendu,J'ai demandé à l'IA des synonymes pour enrichir mon vocabulaire.,Travail fait rapidement.
Mémoire,L'IA m'a aidé à corriger mes fautes d'orthographe.,"Premier essai, pas encore au point."
Rapport de stage 44,L'IA m'a aidé à clarifier certains concepts.,Travail fait rapidement.
Présentation 7,L'IA m'a aidé à clarifier certains concepts.,"Travail fait en retard, à améliorer."
Présentation - Math,L'IA m'a aidé à clarifier certains concepts.,J'ai appris beaucoup en le faisant.
Exposé,L'IA m'a aidé à clarifier certains concepts.,À revoir pour la prochaine fois.
Synthèse,L'IA m'a permis de mieux structurer mes phrases.,Je pense que je peux faire mieux.
Analyse - Math,L'IA m'a aidé à clarifier certains concepts.,J'ai appris beaucoup en le faisant.
Projet 27,J'ai utilisé l'IA pour vérifier la grammaire.,Travail fait rapidement.
Rapport de stage 36,L'IA a généré un premier jet que j'ai retravaillé.,J'ai passé beaucoup de temps dessus.
Rapport de stage,J'ai demandé à l'IA de générer un plan.,Je pense que je peux faire mieux.
Dissertation,J'ai demandé à l'IA de générer un plan.,Pas totalement satisfait du rendu.
Mémoire - Physique,L'IA m'a aidé à corriger mes fautes d'orthographe.,J'ai passé beaucoup de temps dessus.
Rendu du 26 February 2022,Je me suis aidé de l'IA pour résumer un texte.,À revoir pour la prochaine fois.
Synthèse 44,L'IA m'a donné des exemples concrets.,Travail fait rapidement.
Synthèse,L'IA m'a donné des exemples concrets.,J'ai passé beaucoup de temps dessus.
Mémoire - Physique,L'IA a généré un premier jet que j'ai retravaillé.,"Travail fait en retard, à améliorer."
Synthèse,Je me suis aidé de l'IA pour résumer un texte.,Travail fait rapidement.
Rendu du 04 August 2023,J'ai utilisé l'IA pour reformuler mes idées.,"Travail fait en retard, à améliorer."
Mémoire - Math,J'ai utilisé l'IA pour vérifier la grammaire.,Travail fait rapidement.
Rapport de stage,L'IA a généré un premier jet que j'ai retravaillé.,"Premier essai, pas encore au point."
Synthèse,J'ai utilisé l'IA pour vérifier la grammaire.,J'ai appris beaucoup en le faisant.
Présentation 30,L'IA a généré un premier jet que j'ai retravaillé.,À revoir pour la prochaine fois.
Mémoire - Info,J'ai utilisé l'IA pour reformuler mes idées.,J'ai eu du mal à comprendre certaines consignes.
Compte rendu - Eco,L'IA m'a permis de mieux structurer mes phrases.,Pas totalement satisfait du rendu.
Rapport de stage - Info,L'IA m'a permis de mieux structurer mes phrases.,J'ai eu du mal à comprendre certaines consignes.
Exposé - Physique,J'ai demandé à l'IA des synonymes pour enrichir mon vocabulaire.,"Travail fait en retard, à améliorer."
Rendu du 29 October 2022,L'IA m'a permis de mieux structurer mes phrases.,Je pense que je peux faire mieux.
Dissertation,L'IA m'a permis de mieux structurer mes phrases.,J'ai appris beaucoup en le faisant.
Compte rendu - Info,L'IA a généré un premier jet que j'ai retravaillé.,"Premier essai, pas encore au point."
Exposé 33,L'IA m'a aidé à corriger mes fautes d'orthographe.,Travail fait rapidement.
Dissertation 13,L'IA m'a donné des exemples concrets.,Je pense que je peux faire mieux.
Compte rendu - Info,L'IA m'a permis de mieux structurer mes phrases.,"Premier essai, pas encore au point."
Analyse,J'ai utilisé l'IA pour reformuler mes idées.,J'ai eu du mal à comprendre certaines consignes.
Synthèse 16,J'ai demandé à l'IA des synonymes pour enrichir mon vocabulaire.,À discuter avec le professeur.
Compte rendu,L'IA m'a aidé à clarifier certains concepts.,J'ai eu du mal à comprendre certaines consignes.
Compte rendu - Math,J'ai demandé à l'IA de générer un plan.,"Travail fait en retard, à améliorer."
Analyse - Info,J'ai demandé à l'IA des synonymes pour enrichir mon vocabulaire.,J'ai appris beaucoup en le faisant.
Exposé - Philo,J'ai demandé à l'IA de générer un plan.,"Travail fait en retard, à améliorer."
Rendu du 10 March 2023,J'ai utilisé l'IA pour vérifier la grammaire.,J'ai eu du mal à comprendre certaines consignes.
Mémoire 23,L'IA m'a donné des exemples concrets.,Pas totalement satisfait du rendu.
Exposé 19,L'IA m'a donné des exemples concrets.,"Premier essai, pas encore au point."
Projet,L'IA m'a permis de mieux structurer mes phrases.,J'ai appris beaucoup en le faisant.
Compte rendu,J'ai utilisé l'IA pour vérifier la grammaire.,J'ai eu du mal à comprendre certaines consignes.
Exposé 30,L'IA m'a aidé à clarifier certains concepts.,À revoir pour la prochaine fois.
Rapport de stage 25,J'ai utilisé l'IA pour vérifier la grammaire.,À discuter avec le professeur.
Compte rendu 43,Je me suis aidé de l'IA pour résumer un texte.,J'ai passé beaucoup de temps dessus.
Analyse - Info,L'IA m'a permis de mieux structurer mes phrases.,Pas totalement satisfait du rendu.
Dissertation,J'ai demandé à l'IA de générer un plan.,Je pense que je peux faire mieux.
Projet - Philo,L'IA m'a aidé à corriger mes fautes d'orthographe.,J'ai passé beaucoup de temps dessus.
Rendu du 09 August 2023,J'ai utilisé l'IA pour reformuler mes idées.,"Premier essai, pas encore au point."
Compte rendu,L'IA m'a permis de mieux structurer mes phrases.,Travail fait rapidement.
Synthèse - Eco,J'ai demandé à l'IA de générer un plan.,"Travail fait en retard, à améliorer."
Mémoire - Info,L'IA m'a aidé à clarifier certains concepts.,Pas totalement satisfait du rendu.
Rapport de stage 34,J'ai demandé à l'IA des synonymes pour enrichir mon vocabulaire.,Travail fait rapidement.
Mémoire 21,L'IA m'a permis de mieux structurer mes phrases.,J'ai appris beaucoup en le faisant.
Synthèse,J'ai demandé à l'IA des synonymes pour enrichir mon vocabulaire.,"Travail fait en retard, à améliorer."
Rapport de stage,L'IA m'a aidé à corriger mes fautes d'orthographe.,"Travail fait en retard, à améliorer."
Projet,L'IA m'a permis de mieux structurer mes phrases.,"Travail fait en retard, à améliorer."
Présentation 36,Je me suis aidé de l'IA pour résumer un texte.,J'ai eu du mal à comprendre certaines consignes.
Mémoire 41,J'ai utilisé l'IA pour vérifier la grammaire.,Travail fait rapidement.
Analyse,L'IA m'a aidé à corriger mes fautes d'orthographe.,Pas totalement satisfait du rendu.
Synthèse 5,Je me suis aidé de l'IA pour résumer un texte.,J'ai passé beaucoup de temps dessus.
Exposé - Info,J'ai demandé à l'IA de générer un plan.,J'ai appris beaucoup en le faisant.
Projet,J'ai demandé à l'IA des synonymes pour enrichir mon vocabulaire.,J'ai eu du mal à comprendre certaines consignes.
Présentation - Eco,J'ai utilisé l'IA pour vérifier la grammaire.,Je pense que je peux faire mieux.
Rapport de stage,L'IA m'a aidé à corriger mes fautes d'orthographe.,À revoir pour la prochaine fois.
